DATE,TIME,Imp_rpm_set,Imp_rpm_obs,Chop_rpm_set,Chop_rpm_obs,Imp_torq_obs,Chop_torq_obs,Imp_amp_obs,Chop_amp_obs,Set_time_min,Set_time_sec,Start_time,Stop_time,Null_time,Process_status,Prod_name,Batch_no,Batch_size,Mfg_date,Exp_date,Op_name,Lot_no,Lot_size,Purge_state,Recipe_name,aa,ab,ac,ad,ae
19.09.2018,10:03:29,55,55,0,500,430,3,5,0,3,54,70,50,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,10:04:29,55,55,0,500,429,3,5,0,4,54,70,51,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,10:25:40,55,0,0,500,0,0,8,0,0,1,70,69,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,10:26:40,55,55,0,500,423,3,8,0,1,1,70,62,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,10:27:40,55,55,0,500,424,3,8,0,2,1,70,62,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,10:28:40,55,55,0,500,422,3,8,0,3,1,70,61,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,10:29:40,55,55,0,500,424,3,8,0,4,1,70,60,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,10:30:40,55,55,0,500,425,3,8,0,5,1,70,62,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,10:31:40,55,55,0,500,423,3,8,0,6,1,70,63,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,10:32:40,55,55,0,500,423,3,8,0,7,1,70,64,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,11:10:20,55,0,0,500,0,0,4,0,0,0,70,73,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,11:17:51,55,0,0,500,0,0,4,0,0,46,70,68,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,11:18:51,55,55,0,500,432,3,4,0,1,46,70,62,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,11:19:51,55,55,0,500,431,3,4,0,2,46,70,59,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,11:20:51,55,55,0,500,434,3,4,0,3,46,70,57,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,11:34:03,55,0,0,500,0,0,6,0,0,1,70,69,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,11:35:03,55,55,0,500,430,3,6,0,1,1,70,68,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,11:36:03,55,55,0,500,428,3,6,0,2,1,70,67,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,11:37:03,55,55,0,500,430,3,6,0,3,1,70,66,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,11:38:03,55,55,0,500,429,3,6,0,4,1,70,68,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,11:39:03,55,55,0,500,426,3,6,0,5,1,70,69,0,0,Dhea.[sr]+Melatonin+coe.Q,1694027,1.0Lac,18-Sep,20-Aug,sunil,na,na,0,0,,,,,
19.09.2018,13:54:57,10,0,0,500,0,0,15,0,0,0,70,76,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,13:55:57,10,10,0,500,105,6,15,0,1,0,70,75,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,13:56:57,10,10,0,500,105,6,15,0,2,0,70,75,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,13:57:57,10,10,0,500,105,6,15,0,3,0,70,75,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,13:58:57,10,10,0,500,105,6,15,0,4,0,70,75,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,13:59:57,10,10,0,500,105,6,15,0,5,0,70,75,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:00:57,10,10,0,500,105,6,15,0,6,0,70,75,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:01:57,10,10,0,500,105,6,15,0,7,0,70,75,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:02:57,10,10,0,500,105,6,15,0,8,0,70,75,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:03:57,10,10,0,500,105,6,15,0,9,0,70,76,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:04:57,10,10,0,500,105,6,15,0,10,0,70,75,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:05:57,10,10,0,500,105,6,15,0,11,0,70,75,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:06:57,10,10,0,500,105,6,15,0,12,0,70,75,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:07:57,10,10,0,500,105,6,15,0,13,0,70,75,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:08:57,10,10,0,500,105,6,15,0,14,0,70,75,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:34:49,10,0,0,500,0,0,15,0,0,0,70,60,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:35:49,10,10,0,500,105,6,15,0,1,0,70,66,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:36:49,10,10,0,500,105,6,15,0,2,0,70,68,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:37:49,10,10,0,500,105,6,15,0,3,0,70,69,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:38:49,10,10,0,500,105,6,15,0,4,0,70,69,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:39:49,10,10,0,500,105,6,15,0,5,0,70,70,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:40:49,10,10,0,500,105,6,15,0,6,0,70,70,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:41:01,10,4,0,500,61,7,15,0,6,12,70,70,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:42:01,55,13,0,500,124,6,15,0,7,12,70,71,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:43:01,55,55,0,500,427,3,15,0,8,12,70,62,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:44:01,55,55,0,500,426,3,15,0,9,12,70,65,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:45:01,55,55,0,500,426,3,15,0,10,12,70,66,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:46:01,55,55,0,500,426,3,15,0,11,12,70,67,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:47:01,55,55,0,500,423,3,15,0,12,12,70,68,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:48:01,55,55,0,500,422,3,15,0,13,12,70,69,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
19.09.2018,14:49:01,55,55,0,500,424,3,15,0,14,12,70,70,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
23.09.2018,8:49:16,55,0,0,500,0,0,15,0,15,0,70,51,0,0,Na,Na,Na,Na,Na,,na,na,0,0,,,,,
23.09.2018,8:54:58,55,0,0,500,0,0,15,0,0,1,70,53,0,0,Na,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
24.09.2018,9:25:42,55,0,0,500,0,0,0,0,0,0,70,34,0,0,Na,Na,Na,Na,Na,,na,na,0,0,,,,,
24.09.2018,10:55:23,55,0,0,500,0,0,5,0,0,0,70,45,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,10:56:23,55,55,0,500,429,3,5,0,1,1,70,45,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,10:57:23,55,55,0,500,430,3,5,0,2,1,70,46,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,10:58:23,55,55,0,500,427,3,5,0,3,1,70,46,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,10:59:23,55,55,0,500,428,3,5,0,4,1,70,47,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,11:01:56,55,0,0,500,0,0,4,0,0,1,70,47,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,11:02:40,55,0,0,500,0,0,4,0,0,24,70,44,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,11:03:40,55,11,0,500,118,6,4,0,1,15,70,42,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,11:04:40,55,55,0,500,427,3,4,0,2,15,70,42,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,11:05:40,55,55,0,500,426,3,4,0,3,15,70,42,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,11:45:34,55,0,0,500,0,0,8,0,0,0,70,56,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,11:45:40,55,0,0,500,0,0,8,0,0,2,70,56,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,11:46:14,55,0,0,500,0,0,8,0,0,4,70,54,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,11:47:14,55,55,0,500,426,4,8,0,1,4,70,63,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,11:48:14,55,55,0,500,426,3,8,0,2,4,70,59,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,11:49:14,55,55,0,500,427,4,8,0,3,4,70,58,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,11:50:14,55,55,0,500,425,4,8,0,4,4,70,58,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,11:51:14,55,55,0,500,426,4,8,0,5,4,70,58,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,11:52:14,55,55,0,500,423,4,8,0,6,4,70,58,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,11:53:14,55,55,0,500,425,4,8,0,7,4,70,58,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,11:59:37,55,0,0,500,0,0,4,0,0,1,70,59,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,12:00:36,55,55,0,500,427,4,4,0,1,1,70,54,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,12:01:36,55,55,0,500,430,4,4,0,2,1,70,52,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,12:02:36,55,55,0,500,429,3,4,0,3,1,70,51,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,12:57:14,55,0,0,500,0,0,10,0,0,0,70,68,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,12:58:14,55,55,0,500,436,3,10,0,1,0,70,69,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,12:59:14,55,55,0,500,435,3,10,0,2,0,70,64,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,13:00:14,55,55,0,500,432,3,10,0,3,0,70,64,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,13:01:14,55,55,0,500,431,3,10,0,4,0,70,64,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,13:02:14,55,55,0,500,433,3,10,0,5,0,70,64,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,13:03:14,55,55,0,500,436,3,10,0,6,0,70,64,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,13:04:14,55,55,0,500,436,3,10,0,7,0,70,64,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,13:05:14,55,55,0,500,431,3,10,0,8,0,70,64,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,13:06:14,55,55,0,500,431,3,10,0,9,0,70,64,0,0,Progesterone 400 mg,1701671,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,15:56:07,55,0,0,500,0,0,5,0,0,0,70,62,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,15:57:07,55,55,0,500,438,3,5,0,1,0,70,62,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,15:58:07,55,55,0,500,438,3,5,0,2,0,70,61,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,15:59:07,55,55,0,500,438,3,5,0,3,0,70,60,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,16:00:06,55,55,0,500,438,3,5,0,4,0,70,60,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,16:02:41,55,0,0,500,0,0,4,0,0,0,70,57,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,16:03:30,55,0,0,500,0,0,4,0,0,19,70,55,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,16:04:08,55,0,0,500,0,0,4,0,0,42,70,54,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,16:05:08,55,55,0,500,435,3,4,0,1,42,70,50,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,16:06:08,55,55,0,500,435,3,4,0,2,42,70,50,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,16:07:08,55,55,0,500,434,3,4,0,3,42,70,54,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,16:35:57,55,0,0,500,0,0,8,0,0,0,70,69,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,16:36:57,55,55,0,500,434,3,8,0,1,1,70,70,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,16:37:57,55,55,0,500,432,3,8,0,2,1,70,66,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,16:38:57,55,55,0,500,433,3,8,0,3,1,70,63,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,16:39:57,55,55,0,500,432,4,8,0,4,1,70,63,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,16:40:57,55,55,0,500,431,4,8,0,5,1,70,62,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,17:39:58,55,0,0,500,0,0,8,0,5,9,70,67,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,17:40:58,55,55,0,500,431,3,8,0,6,10,70,68,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,17:41:58,55,55,0,500,429,4,8,0,7,10,70,66,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,17:48:16,55,0,0,500,0,0,4,0,0,1,70,66,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,17:49:16,55,55,0,500,432,4,4,0,1,1,70,60,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,17:50:16,55,55,0,500,432,3,4,0,2,1,70,57,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,17:51:16,55,55,0,500,433,3,4,0,3,1,70,58,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,18:28:35,55,0,0,500,0,0,10,0,0,0,70,70,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,18:29:35,55,55,0,500,426,3,10,0,1,1,70,69,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,18:30:35,55,55,0,500,427,3,10,0,2,1,70,67,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,18:31:35,55,55,0,500,431,3,10,0,3,1,70,67,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,18:32:35,55,55,0,500,428,3,10,0,4,1,70,66,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,18:33:35,55,55,0,500,427,3,10,0,5,1,70,66,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,18:34:35,55,55,0,500,428,3,10,0,6,1,70,66,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,18:35:35,55,55,0,500,427,3,10,0,7,1,70,66,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,18:36:35,55,55,0,500,429,3,10,0,8,1,70,68,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
24.09.2018,18:37:35,55,55,0,500,428,3,10,0,9,1,70,69,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,8:34:28,55,0,0,500,0,0,5,0,0,0,70,38,0,0,Progesterone 400 mg,1701674,2.0 Lacs,18-Sep,20-Aug,,na,na,0,0,,,,,
25.09.2018,10:11:12,55,0,0,500,0,0,5,0,0,0,70,57,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,10:11:41,55,0,0,500,32,7,5,0,0,19,70,56,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,10:12:10,55,17,0,500,171,5,5,0,0,41,70,54,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,10:13:10,55,55,0,500,430,3,5,0,1,41,70,51,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,10:14:10,55,55,0,500,431,3,5,0,2,41,70,49,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,10:15:10,55,55,0,500,428,3,5,0,3,41,70,50,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,10:16:10,55,55,0,500,426,3,5,0,4,41,70,51,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,10:54:53,55,0,0,500,0,0,4,0,0,1,70,67,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,10:55:53,55,55,0,500,429,3,4,0,1,1,70,67,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,10:56:53,55,55,0,500,429,3,4,0,2,1,70,62,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,10:57:53,55,55,0,500,432,3,4,0,3,1,70,58,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,11:48:52,55,0,0,500,0,0,8,0,0,1,70,69,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,11:49:52,55,55,0,500,430,3,8,0,1,1,70,68,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,11:50:52,55,55,0,500,432,3,8,0,2,1,70,64,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,11:51:52,55,55,0,500,430,3,8,0,3,1,70,63,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,11:52:52,55,55,0,500,430,3,8,0,4,1,70,63,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,11:53:52,55,55,0,500,431,3,8,0,5,1,70,63,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,11:54:52,55,55,0,500,430,3,8,0,6,1,70,63,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,11:55:52,55,55,0,500,429,3,8,0,7,1,70,63,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,12:00:47,55,0,0,500,0,0,4,0,0,0,70,61,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,12:01:47,55,55,0,500,432,3,4,0,1,0,70,57,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,12:02:47,55,55,0,500,431,3,4,0,2,0,70,55,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,12:03:47,55,55,0,500,434,3,4,0,3,0,70,54,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,12:56:06,55,0,0,500,0,0,10,0,0,1,70,70,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,12:57:06,55,55,0,500,427,3,10,0,1,1,70,70,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,12:58:06,55,55,0,500,429,3,10,0,2,1,70,68,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
25.09.2018,12:59:06,55,55,0,500,432,3,10,0,3,1,70,68,0,0,Progesterone 400 mg,1701882,2.0 Lacs,18-Sep,20-Aug,rakesh,na,na,0,0,,,,,
